DateTime,open,high,low,close,volume,amt,turn,ma_5,ma_22,ma_66,ma_125,ma_250,force_10,force_x,boll_10b,boll_10,macd_3_8,msign_3_8,mdiff_3_8,macd_10_20,msign_10_20,mdiff_10_20,macd_10_40,msign_10_40,mdiff_10_40,macd_30_60,msign_30_60,mdiff_30_60,tsi,trix_10,label
2001/2/13,1419.07,1433.55,1407.04,1416.7,285570000,2889700000.0,0.5953,1414.6079999999977,1466.530454545455,1476.4181818181812,1476.0730400000002,1410.538400000001,8752157599.999989,87.52157599999988,0.07933720150991247,0.3124885294523686,-12.473312315240037,-13.44380011954444,0.970487804304403,-16.44386044521775,-10.420650997793757,-6.023209447423994,-28.409616391860936,-16.59862227853244,-11.810994113328498,-7.442134546675561,-2.6083635335417656,-4.833771013133795,-0.31239677240353275,-0.0021434605697768713,0.0
2001/2/14,1417.49,1427.89,1404.43,1416.74,232050000,2429150000.0,0.4789,1411.4019999999975,1463.9168181818186,1476.149545454545,1475.0977600000003,1411.9574000000011,6388505000.000013,63.885050000000135,0.07816369219850834,0.348842124877225,-9.64375557262997,-12.683791210161546,3.0400356375315756,-16.38239935269712,-11.613000668774431,-4.76939868392269,-29.33575504301507,-19.146048831428967,-10.189706211586103,-8.520692993391776,-3.790829425511768,-4.729863567880008,-0.30422838608566444,-0.002311152294518497,0.0
2001/2/15,1418.2,1427.46,1397.75,1404.66,212670000,2180490000.0,0.4381,1413.6679999999974,1459.8409090909095,1475.7863636363631,1474.0240000000003,1413.283560000001,10553759999.999989,105.53759999999988,0.07454531172047234,0.2863179473082348,-10.827399553545092,-12.312512878838257,1.485113325293165,-17.09911171532508,-12.710222878084563,-4.388888837240517,-31.403451089998498,-21.597529283142876,-9.805921806855622,-9.861787733892925,-5.005021087188,-4.856766646704925,-0.3252244662534242,-0.002457149301396491,0.0
2001/2/16,1401.57,1410.11,1375.16,1401.35,266200000,2716300000.0,0.5464,1411.2819999999977,1455.1850000000004,1475.1831818181813,1472.8842400000003,1414.525760000001,15590177400.000029,155.90177400000027,0.05179392627798255,0.25932547899915603,-11.004105595729243,-12.050831422216456,1.0467258264872132,-17.62015659475287,-13.692209621418225,-3.9279469733346453,-33.17450907351122,-23.91292524121655,-9.261583832294669,-11.159373127709387,-6.235891495292278,-4.923481632417109,-0.3463350299767933,-0.002578168748275703,0.0
2001/2/19,1402.14,1422.38,1389.08,1414.7,230750000,2512310000.0,0.4936,1410.8299999999977,1451.46,1474.6656060606056,1471.9301600000003,1415.825200000001,5780256999.999992,57.802569999999925,0.04129604446852908,0.48744265050918034,-6.141812879275676,-10.8690277136283,4.727214834352624,-16.544910049316286,-14.26274970699784,-2.2821603423184467,-32.48258812009681,-25.626857816992604,-6.8557303031042025,-11.88631957938469,-7.365977112110761,-4.520342467273929,-0.29784733755718273,-0.0026052291563511717,0.0
2001/2/20,1416.38,1434.23,1397.75,1408.12,329600000,3717340000.0,0.6763,1409.1139999999975,1447.2454545454548,1474.154848484848,1470.8500800000004,1417.0680800000007,1874395800.000001,18.74395800000001,0.030458396335913223,0.4130061136656781,-5.39627539184653,-9.774477249271946,4.378201857425417,-16.032153341665662,-14.616630433931405,-1.4155229077342568,-32.531379688963625,-27.007762191386814,-5.5236174975768115,-12.727673713824743,-8.438316432453558,-4.289357281371185,-0.28395864826981565,-0.002590083754854369,0.0
2001/2/21,1404.65,1411.12,1365.04,1379.09,400990000,4179750000.0,0.8413,1401.5839999999976,1442.346363636364,1473.131666666666,1469.4714400000003,1418.1623200000008,-3560594400.0000043,-35.605944000000044,0.035328243815361114,-0.05149107271598212,-12.570646880974664,-10.33371117561249,-2.236935705362173,-17.88838706297861,-15.270981759740845,-2.6174053032377635,-36.142907639469286,-28.83479128100331,-7.308116358465977,-14.382984479109155,-9.627250041784677,-4.755734437324477,-0.34778359854487334,-0.002658044426770671,0.0
2001/2/22,1373.58,1393.18,1358.37,1374.99,284800000,3020070000.0,0.6035,1395.6499999999974,1437.0572727272731,1472.0025757575752,1468.04176,1419.2401600000005,1273162799.9999943,12.731627999999942,0.04426210931256339,0.022800592245239105,-15.10283058441587,-11.287535057373168,-3.815295527042702,-19.307704890218247,-16.078326385836327,-3.22937850438192,-39.178549122595314,-30.903542849321713,-8.2750062732736,-15.980377458579142,-10.89787552514357,-5.082501933435571,-0.39314927825058565,-0.0027678941287158725,1.0
2001/2/23,1374.22,1399.38,1363.23,1393.98,346510000,3580460000.0,0.7116,1394.1759999999972,1431.890454545455,1471.0275757575753,1466.7598400000002,1420.3228000000006,-112132999.99999973,-1.1213299999999973,0.044348180903458094,0.35936000883994584,-9.134476404152565,-10.856923326729047,1.7224469225764825,-18.37988033999318,-16.5386371766677,-1.8412431633254798,-38.6672328846646,-32.45628085639029,-6.210952028274306,-16.789458911580823,-12.076192202431022,-4.713266709149801,-0.3290130162633763,-0.00279661669721881,0.0
2001/2/26,1398.89,1420.56,1386.81,1412.22,431950000,4570910000.0,0.8924,1393.679999999997,1427.5500000000006,1470.0793939393934,1465.6652000000001,1421.3717600000004,-310944000.0000006,-3.109440000000006,0.04317868659578878,0.6645814476033768,-0.7318412891443131,-8.8319069192121,8.100065630067787,-15.795562073986048,-16.39002215613137,0.5944600821453214,-35.49973732489775,-33.06497215009178,-2.4347651748059675,-16.90734609969445,-13.042422981883709,-3.8649231178107417,-0.2134782352628109,-0.002685662013082954,0.0
2001/2/27,1413.36,1425.11,1395.9,1414.37,377790000,3871620000.0,0.7758,1394.929999999997,1423.6731818181825,1468.947272727272,1464.5364800000002,1422.0063200000006,-214872600.00001425,-2.1487260000001425,0.0425271462026454,0.7070978318101809,3.214388065485764,-6.422647922272527,9.637035987758292,-13.422831893107059,-15.796584103526508,2.3737522104194486,-32.433684319013764,-32.93871458387618,0.5050302648624125,-16.910038866858713,-13.81594615887871,-3.0940927079800034,-0.138377195572871,-0.0024821422640612786,0.0
2001/2/28,1416.71,1425.66,1396.66,1408.9,262190000,3005630000.0,0.5354,1400.8919999999973,1421.6854545454553,1467.422575757575,1463.3851200000001,1422.6261600000007,-236297599.99999753,-2.3629759999999753,0.040641320703376664,0.6345434093827205,2.8724341405657015,-4.563631509704882,7.436065650270583,-11.907558349804049,-15.018778952782016,3.1112206029779674,-30.487521203268443,-32.44847590775463,1.9609547044861841,-17.050243372943214,-14.46280560169161,-2.5874377712516043,-0.10869040522639681,-0.0022531430667160515,0.0
2001/3/1,1409.83,1426.88,1397.91,1414.17,677360000,5431380000.0,1.3292,1408.7279999999973,1419.2831818181824,1465.8499999999992,1462.2340800000004,1423.2026000000005,4419201899.999996,44.19201899999996,0.04221287358815155,0.7024144883977513,3.8841815985892936,-2.8740688880460463,6.75825048663534,-10.1233938073633,-14.039701923698274,3.9163081163349744,-28.001372048874373,-31.559055135978575,3.557683087104202,-16.973842852924463,-14.965013051938183,-2.0088298009862804,-0.06878083128372009,-0.001994206498383203,0.0
2001/3/2,1416.82,1441.38,1411.43,1429.74,534670000,5439240000.0,1.0544,1415.8799999999974,1417.8672727272735,1464.5551515151508,1461.1845600000004,1423.9615600000004,7621863300.000027,76.21863300000027,0.04883732377012116,0.8601397502662681,8.17106321019969,-0.6650424683968984,8.836105678596589,-7.279299816080311,-12.687621502174682,5.4083216860943715,-23.74673015859298,-29.99659014050146,6.249859981908479,-16.374842867409598,-15.246979015032467,-1.1278638523771303,0.01690368485325054,-0.001663518967075374,0.0
2001/3/5,1432.38,1443.35,1415.68,1425.7,392180000,4237210000.0,0.792,1418.5759999999975,1415.9681818181825,1463.0612121212114,1460.1021600000004,1424.6636400000007,1775730000.0,17.7573,0.05167778287903483,0.7693434866635704,7.808065702470685,1.0295791657766187,6.778486536694066,-5.397666604938195,-11.229630522727385,5.83196391778919,-20.76232586213291,-28.149737284827754,7.387411422694843,-15.926394757922253,-15.382862163610426,-0.5435325943118272,0.053629149454099384,-0.0013288487687276845,0.0
2001/3/6,1426.61,1438.67,1410.25,1427.35,440340000,4999080000.0,0.8812,1421.1719999999973,1413.35090909091,1461.6237878787872,1458.9472800000005,1425.3290800000004,2129530200.000002,21.29530200000002,0.05504934546866859,0.748979884502524,7.257670482523508,2.275197429125997,4.982473053397511,-3.7684460615400894,-9.737393630489926,5.968947568949837,-18.03599505451166,-26.126988838764536,8.090993784252877,-15.434596968635788,-15.393209124615497,-0.04138784402029039,0.08338612759852009,-0.0010059876410114317,0.0
2001/3/7,1429.55,1445.55,1419.52,1432.23,434120000,4733360000.0,0.8679,1425.8379999999975,1412.5090909090916,1460.233787878787,1458.0520000000004,1426.1653200000005,1760528200.0000033,17.605282000000035,0.05030131753013799,0.7653524589924621,7.592775621152214,3.3387130675312404,4.254062553620973,-2.0746343854918905,-8.20484178149032,6.130207395998429,-15.104983965902193,-23.92258786419207,8.817603898289878,-14.80214119647826,-15.274995538988051,0.4728543425097911,0.12193381976022152,-0.0006909325698684602,0.0
2001/3/8,1433.38,1455.03,1422.79,1442.81,455470000,5155740000.0,0.9126,1431.5659999999975,1412.461818181819,1459.0640909090903,1457.3406400000003,1427.1726800000006,11574839399.999989,115.74839399999989,0.03958311322557762,0.9031569485805782,9.818341439379765,4.634638741900946,5.183702697478819,0.13116792682831147,-6.537639839826593,6.668807766654904,-11.282357338857537,-21.394541759125165,10.112184420267628,-13.862915206470461,-14.992579472484532,1.1296642660140712,0.1874228984498155,-0.0003586016635616907,0.0
2001/3/9,1445.34,1465.73,1431.38,1449.37,507350000,5905510000.0,1.0118,1435.4919999999972,1413.2163636363643,1457.7407575757568,1456.6086400000004,1428.0829200000005,8908927599.999979,89.08927599999978,0.03787320344502343,0.9386308028043736,11.41513465320395,5.9907379241615475,5.424396729042402,2.329728635483434,-4.764166144764587,7.0938947802480214,-7.3345275642441266,-18.58253892014896,11.248011355904833,-12.775644492420724,-14.549192476471774,1.7735479840510493,0.25238776314526373,-1.5819716660286727e-05,0.0
2001/3/12,1450.76,1462.16,1432.89,1446.39,369910000,4082910000.0,0.7384,1439.6299999999972,1415.6281818181824,1456.3239393939386,1455.7719200000004,1428.9781600000006,-2119906800.0000045,-21.199068000000047,0.039257856395916814,0.8081268321928733,9.939983719335032,6.780587083196246,3.159396636138786,3.658884335216044,-3.0795560487684606,6.738440383984504,-4.593449086654573,-15.784720953450082,11.191271866795509,-11.859388732063053,-14.01123172759003,2.1518429955269767,0.2756638547045064,0.0002901486989009048,0.0
2001/3/13,1445.36,1454.5,1423.75,1434.58,326820000,3757540000.0,0.653,1441.0759999999968,1416.5963636363645,1455.432272727272,1454.7808800000003,1429.6070800000007,-1030103700.0000019,-10.301037000000019,0.036592400437395686,0.5659941696763775,4.9813157206822325,6.420732810693443,-1.4394170900112107,3.5569366612485283,-1.7522575067650628,5.309194168013591,-3.9905831446983484,-13.425893391699736,9.435310247001388,-11.37995147884044,-13.48497567784011,2.1050241989996703,0.2172106533681155,0.0004972965343297147,0.0
2001/3/14,1433.39,1457.61,1425.4,1449.68,355270000,4253130000.0,0.7132,1444.565999999997,1418.0836363636372,1454.8245454545447,1453.8911200000005,1430.2598000000007,3795802399.9999976,37.95802399999997,0.03253880298840689,0.8100230388951438,6.693909752241325,6.47536819900302,0.21854155323830504,4.727236233137546,-0.45635875878454063,5.183594991922087,-1.4771285571789576,-11.03614042479558,9.559011867616622,-10.443009674945415,-12.876582477261172,2.433572802315757,0.239315829780418,0.0006930528126918412,0.0
2001/3/15,1451.12,1466.36,1438.96,1451.1,442010000,5155460000.0,0.8935,1446.2239999999972,1419.6472727272735,1453.9333333333327,1453.1670400000005,1430.9626000000005,-8691475499.999962,-86.91475499999962,0.027810792943035074,0.8049968181349519,7.010595236487234,6.5824136064998635,0.4281816299873702,5.634648708723944,0.7618427347171567,4.872805974006787,0.6810333736650591,-8.692705665103452,9.37373903876851,-9.52811163835463,-12.206888309479865,2.6787766711252345,0.2574267925520227,0.0008671247194142052,0.0
2001/3/16,1451.56,1464.89,1436.26,1449.05,428360000,4918930000.0,0.85,1446.1599999999971,1421.1159090909098,1453.2043939393934,1452.7520000000004,1431.6304000000007,-2052846099.9999943,-20.528460999999943,0.02749496722527766,0.7075957023552938,5.785351231862023,6.423001131572297,-0.637649899710274,6.031310780111198,1.8157363437959655,4.215574436315233,2.0818997064936866,-6.537784590784024,8.619684297277711,-8.74518559648186,-11.514547766880266,2.7693621703984057,0.255682129141378,0.0010000386000478163,0.0
2001/3/19,1448.82,1465.46,1436.72,1456.81,444630000,4864390000.0,0.8927,1448.2439999999972,1423.4863636363643,1452.5780303030297,1452.5240800000006,1432.2514400000007,1631719499.9999948,16.31719499999995,0.026324035705194725,0.8386718132578265,6.821606204300679,6.502722146117974,0.3188840581827046,6.892366932001551,2.831062461437083,4.061304470564467,4.186060133381943,-4.393015645950831,8.579075779332774,-7.7720867066557275,-10.76605555483536,2.993968848179632,0.28472493958906353,0.001125403438872809,0.0
2001/3/20,1459.76,1476.85,1448.65,1464.27,423030000,4529460000.0,0.8465,1454.181999999997,1426.3463636363645,1451.9818181818177,1452.2903200000005,1433.0812000000008,-639085200.0000013,-6.390852000000013,0.02628908636099299,0.9372669496081178,8.538860226437919,6.909949762181963,1.6289104642559558,8.056311236093052,3.876112216368277,4.180199019724775,6.779000131590692,-2.1586124904425255,8.937612622033217,-6.638492863422698,-9.940543016552828,3.3020501531301303,0.3309838548364933,0.0012601431495153305,0.0
2001/3/21,1466.29,1492.25,1456.18,1482.51,607340000,6811780000.0,1.2253,1460.747999999997,1429.4286363636372,1451.588939393939,1452.4732000000006,1433.9020000000007,8709501599.999996,87.09501599999996,0.03603606980603741,1.0702791324263365,13.324585654331258,8.192876940611821,5.131708713719437,10.357649898669479,5.172419752828517,5.185230145840961,11.163491620195828,0.505808331685146,10.657683288510682,-5.020062805830776,-8.956446974408419,3.936384168577643,0.4197176459467158,0.0014571674089567223,0.0
2001/3/22,1487.55,1509.6,1476.54,1493.32,857050000,9210470000.0,1.6869999999999998,1469.1919999999968,1433.3013636363646,1451.4003030303027,1453.0054400000006,1434.6914000000008,20283805799.999996,202.83805799999996,0.04876888385917361,1.0009368853783545,16.707969359141998,9.895895424317857,6.8120739348241415,12.817815750209775,6.70149895230477,6.116316797905005,15.914938089497355,3.587634283247589,12.327303806249766,-3.202100252702621,-7.805577630067259,4.603477377364638,0.49840244613898355,0.0017071379387489259,0.0
2001/3/23,1496.07,1507.59,1462.68,1467.84,738080000,8178000000.0,1.4585,1472.9499999999969,1437.3354545454556,1451.055757575757,1453.1791200000005,1435.3678800000012,4261583100.000006,42.615831000000064,0.04869878231814425,0.6165611827626124,9.089510871107905,9.734618513675867,-0.6451076425679627,12.210963358922982,7.803391833628413,4.407571525294569,16.081896433450993,6.086486713288271,9.995409720162723,-2.3588166900074157,-6.716225442055291,4.357408752047875,0.3683739281174824,0.0018461289519406314,0.0
2001/3/26,1466.56,1496.26,1461.13,1489.3,496260000,5565340000.0,0.9793,1479.4479999999971,1442.5313636363646,1451.1284848484843,1453.4722400000005,1436.231520000001,5421678499.999982,54.21678499999982,0.05286938325045248,0.8288943442268077,11.077942473415987,10.003283305623892,1.0746591677920954,13.408298370412922,8.924373140985315,4.483925229427607,18.92419026728294,8.654027424087207,10.270162843195731,-0.909950289543076,-5.554970411552848,4.645020122009772,0.36091837103810015,0.001990879231011759,0.0
2001/3/27,1495.63,1517.35,1481.56,1502.04,607150000,7198020000.0,1.2081,1487.0019999999968,1447.4431818181827,1451.390757575757,1453.8247200000005,1437.079440000001,18911061800.00001,189.1106180000001,0.053764193920354454,0.8977477145316964,14.159227821711738,10.834472208841463,3.324755612870275,15.165489251291774,10.172596363046608,4.992892888245166,22.663321508976424,11.455886241065052,11.207435267911372,0.8071307303109734,-4.282550183180084,5.0896809134910574,0.3878836582648745,0.0021668005711363114,0.0
2001/3/28,1505.03,1516.44,1487.15,1501.41,573270000,6722810000.0,1.1319,1490.7819999999967,1451.4972727272734,1451.9984848484844,1454.0768800000003,1438.0412000000008,11277140000.000004,112.77140000000004,0.05540954371167248,0.8136179584595513,13.609257921414383,11.389429351356048,2.2198285700583344,16.149115587331153,11.367900207903519,4.781215379427634,25.28855817129238,14.22242062711052,11.06613754418186,2.3390712318257556,-2.958225900178916,5.297297132004672,0.3993663858577156,0.0023278354583806346,0.0
2001/3/29,1502.4,1515.4,1486.59,1495.74,546860000,6216380000.0,1.0812,1491.2659999999967,1455.1959090909097,1452.3472727272722,1454.1893600000003,1438.9973600000008,4680504000.0000105,46.805040000000105,0.052155278518281944,0.7009151196903363,10.308240968919108,11.173191674868661,-0.8649507059495534,16.106707107302782,12.315661587783373,3.7910455195194093,26.35308998130199,16.648554497948815,9.704535483353176,3.5403481889425166,-1.6585110823546294,5.198859271297146,0.37562508943523887,0.002428262553528727,0.0
2001/3/30,1495.93,1510.69,1483.85,1500.99,502890000,5791360000.0,0.9885,1497.8959999999965,1459.381818181819,1452.84606060606,1454.4356800000003,1440.2137600000008,3871088200.0000043,38.71088200000004,0.04525312956129723,0.7315827262553928,9.337485379735654,10.80605041584206,-1.4685650361064067,16.250955252263566,13.102720320679412,3.1482349315841542,27.64630110878261,18.848103820115576,8.798197288667033,4.786358148628096,-0.36953723615808404,5.155895384786181,0.3740577988508671,0.0024934935489565125,0.0
2001/4/2,1504.13,1521.71,1491.56,1507.84,596400000,6788520000.0,1.1813,1501.6039999999966,1463.6395454545461,1453.4809090909084,1454.7580000000003,1441.3046000000008,7744823099.999996,77.44823099999996,0.0396542826972406,0.7929326353765289,9.825248719526826,10.609890076579015,-0.7846413570521893,16.66940811710856,13.816057879965244,2.8533502371433155,29.318877165426784,20.942258489177817,8.376618676248967,6.120971621340004,0.928564535341534,5.19240708599847,0.3908297600577667,0.0025466497090897307,0.0
2001/4/3,1509.3,1520.95,1490.35,1504.66,484660000,5575030000.0,0.9625,1502.1279999999967,1467.0450000000008,1454.1390909090903,1455.2640000000001,1442.2726400000006,2489235700.000006,24.89235700000006,0.03231825091392151,0.7089987396821106,8.039906827276127,10.095893426718439,-2.0559865994423117,16.41519949122153,14.335886202216502,2.079313289005027,29.937499504905873,22.74130669232343,7.196192812582442,7.214705267818772,2.185792681836982,5.028912585981789,0.38222890060703,0.0025594920042163512,0.0
2001/4/4,1505.7,1519.87,1474.5,1483.55,632080000,7030660000.0,1.2416,1498.5559999999969,1469.6745454545462,1454.4654545454541,1455.84888,1443.1355200000005,25729599.9999991,0.257295999999991,0.0320178884835003,0.2676578438160025,0.588395332814116,8.194393807937574,-7.605998475123458,14.115067573509123,14.291722476475027,-0.17665490296590391,27.345008557562096,23.662047065371166,3.6829614921909304,7.519299278763128,3.2524940012222117,4.266805277540916,0.252381995833892,0.0024463754228098125,0.0
2001/4/5,1479.84,1501.23,1471.21,1496.41,452110000,5102730000.0,0.8856,1498.6899999999969,1472.813636363637,1455.0428787878784,1456.41504,1444.0024000000003,-1251264600.000059,-12.512646000000588,0.032014456965824216,0.5299200335833434,1.1974302702108162,6.795001100392223,-5.597570830181406,13.281375676440803,14.089653116468185,-0.808277440027382,26.79568600279117,24.28877485285517,2.506911149936002,8.187011170513188,4.239397435080408,3.94761373543278,0.21998323072636577,0.0023128089832221716,0.0
2001/4/6,1499.78,1512.82,1484.27,1493.25,410180000,4569480000.0,0.8091,1497.1419999999969,1475.5872727272736,1455.3748484848481,1457.062,1444.7844400000004,-8331939000.000027,-83.31939000000027,0.01971800258042568,0.35542576784229524,0.4234516047304169,5.5206912012598615,-5.097239596529445,12.160653524472991,13.703853198069146,-1.5431996735961544,25.71010959535215,24.57304180135457,1.1370677939975806,8.67358784870271,5.126235517804869,3.5473523308978407,0.1849542685724143,0.0021528056224055844,0.0
2001/4/9,1492.96,1507.07,1477.9,1496.35,458830000,5056630000.0,0.8974,1494.8439999999969,1478.02090909091,1455.7293939393937,1457.86944,1445.6266400000004,-263881499.9999983,-2.638814999999983,0.018223026337732873,0.43136078089985486,0.9365208342953792,4.6038571278669655,-3.6673362935715863,11.388852216748774,13.240853001805071,-1.8520007850562976,25.04962667398013,24.668358775879685,0.38126789810044315,9.193857193008625,5.93975985284562,3.254097340163005,0.1745242054837171,0.001992121591408862,0.0
2001/4/10,1498.28,1515.67,1488.99,1501.86,407770000,4552630000.0,0.7976,1494.2839999999971,1480.4068181818188,1456.31,1458.8271999999997,1446.3584400000004,35888400.000012696,0.35888400000012693,0.01819400237876401,0.6340506005160629,2.562545441982593,4.195594790690091,-1.6330493487074982,11.097365496022121,12.812155500648483,-1.7147900046263622,25.04646022719544,24.74397906614284,0.3024811610526008,9.819975608022787,6.715803003881055,3.1041726041417324,0.18876170033738357,0.0018556065449758902,0.0
2001/4/11,1505.34,1516.55,1489.49,1502.89,417480000,4712190000.0,0.8089,1498.1519999999969,1482.9750000000008,1457.0124242424242,1459.7105599999998,1447.0467600000004,-230569200.00000283,-2.3056920000000285,0.01843982785583538,0.6641730066564145,3.196272184751706,3.995730269502414,-0.7994580847507082,10.778604927933657,12.40544538610552,-1.6268404581718627,24.95888308708959,24.78695987033219,0.1719232167573992,10.398402843320355,7.452322971768916,2.946079871551439,0.2020506796278713,0.0017371405038513466,0.0
2001/4/12,1505.23,1525.39,1488.97,1505.67,614420000,7754860000.0,1.1915,1500.0039999999972,1486.2063636363644,1457.6587878787877,1460.44384,1447.7704800000004,670870800.0000043,6.708708000000043,0.01920163797777286,0.7196254930199946,3.859802341966997,3.9685446839953316,-0.10874234202833444,10.596689443713558,12.04369419762713,-1.4470047539135713,25.039204275643897,24.837408751394534,0.20179552424936276,10.987978767564982,8.159454130928129,2.8285246366368533,0.22247521882430282,0.0016396492146636213,0.0
2001/4/13,1506.94,1521.77,1494.68,1509.91,467400000,5796260000.0,0.9236,1503.335999999997,1488.9440909090918,1458.4845454545455,1461.3905599999998,1448.4534800000004,-316570800.00000256,-3.1657080000000257,0.021165517729408452,0.8045664322643304,4.866752698443179,4.1481862868849015,0.7185664115582773,10.645631843815409,11.764081726864786,-1.1184498830493776,25.44371841608927,24.958670684333484,0.48504773175578464,11.632717900675516,8.854106884877607,2.7786110157979085,0.2543882148496833,0.0015693847479753896,0.0
