DateTime,open,high,low,close,volume,amt,turn,ma_5,ma_10,ma_22,ma_66,ma_125,ma_250,macd,msign,mdiff,vortex_20,uos,tsi,trix_20,stok,std_10,rsi_k,rsi_20,mass,mom_15,bspoint,label,signal
2004/7/14,975.66,981.53,961.57,977.53,636280000,3860760000,0.7118,983.026,992.052,990.4395455,1069.447121,1134.29464,1086.51548,-37.29871761,-41.32963745,4.030919838,-0.27804162,3.107679442,-0.219292745,-0.00303236,0.799599198,12.56222362,0.381652424,27.62289683,24.87455592,-16.14,0,-1,0
2004/7/15,978.87,991.32,974.88,991.07,915000000,5810890000,1.0168,981.6,991.233,989.3031818,1065.469242,1133.25384,1086.16636,-34.80480237,-40.02467043,5.219868066,-0.160480381,3.718515541,-0.201802091,-0.002951388,0.984793187,12.30441028,0.445206286,30.80572583,24.85172145,6.04,0,-1,0
2004/7/16,993.53,1018.57,992.28,1016.6,1581600000,9636000000,1.7618,986.32,992.739,989.0695455,1061.964091,1132.33648,1085.91344,-29.15871931,-37.85148021,8.6927609,0.090521147,4.343936995,-0.155007881,-0.002841387,0.925066565,14.44205545,0.578487574,36.64821842,24.88993637,46.94,0,-1,0
2004/7/19,1016.74,1021.94,1009.35,1017.2,864480000,5355860000,0.9673,995.46,994.253,989.8704545,1058.906212,1131.31176,1085.63584,-24.42610283,-35.16640473,10.7403019,0.165779312,4.196065321,-0.117337149,-0.002709483,0.623510723,16.21280088,0.591888821,37.18154267,24.78298063,58.06,0,-1,0
2004/7/20,1016.18,1016.31,1004.43,1009.27,855400000,5214340000,0.9542,1002.334,994.594,990.8663636,1055.811212,1130.11584,1085.35816,-21.58119641,-32.44936307,10.86816666,0.078695897,4.38136416,-0.09479585,-0.002568743,0.407407407,16.51705933,0.563005421,36.02069536,24.59782304,34.59,0,-1,0
2004/7/21,1007.62,1013.5,1002.94,1009.47,654600000,3977190000,0.7435,1008.722,995.874,991.6677273,1052.870303,1129.06776,1084.9894,-19.14907459,-29.78930537,10.64023078,0.084454298,4.810725067,-0.076325648,-0.002422537,0.618371212,17.1785423,0.553957035,35.64815645,24.36474025,39.94,0,-1,0
2004/7/22,1009.6,1011.22,982.1,984.76,981370000,6036020000,1.082,1007.46,994.53,990.9363636,1049.809242,1127.6064,1084.53296,-20.37375075,-27.90619445,7.532443701,0.026995272,4.033584846,-0.086569263,-0.002294448,0.091346154,17.49910537,0.44371651,30.73432402,24.30049339,-14.5,0,-1,0
2004/7/23,980.48,987.24,972.48,987.03,837940000,5078930000,0.9167,1001.546,993.933,990.6345455,1046.946061,1126.19072,1084.09968,-20.84418606,-26.49379277,5.64960671,-0.006087519,4.107822435,-0.091969449,-0.002179249,0.985772358,17.65821562,0.402817177,28.71487346,24.20199578,-14.51,0,-1,0
2004/7/26,982.44,985.49,970.23,974.78,597960000,3623330000,0.6668,993.062,994.261,990.1686364,1043.72697,1124.78992,1083.60452,-22.65515291,-25.7260648,3.070911885,0.086638496,3.711307167,-0.108568602,-0.002084983,0.298165138,17.2202571,0.393442316,28.23527832,24.18328433,-27.28,0,-1,0
2004/7/27,973.12,978.85,963.32,970.25,647720000,3862040000,0.7241,985.258,993.796,990.1954545,1040.717273,1123.38448,1083.07132,-24.46630314,-25.47411247,1.007809324,0.042498582,3.317372986,-0.126324385,-0.002010755,0.446233097,17.85233517,0.364636621,26.72041883,24.18979079,-35.61,0,-1,0
2004/7/28,971.74,980.27,962.08,974.91,716490000,4072160000,0.799,978.346,993.534,990.9122727,1037.936515,1121.94776,1082.52216,-25.03891627,-25.38707323,0.348156961,-0.020429159,3.411215804,-0.134733654,-0.001947727,0.7053326,18.134573,0.375029427,27.27428373,24.25408568,-21.76,0,-1,0
2004/7/29,975.79,987.73,973.92,987.73,804140000,4663420000,0.8858,978.94,993.2,991.5054545,1035.48303,1120.43184,1082.1242,-23.55694629,-25.02104784,1.46410155,-0.027263086,3.811443343,-0.12501485,-0.001882179,1,18.21557392,0.429239589,30.03272453,24.31776849,-10.47,0,-1,0
2004/7/30,987.99,988.99,974.38,974.97,641780000,3819650000,0.6993,976.528,989.037,991.7527273,1032.751212,1119.0488,1081.70532,-23.89220295,-24.79527886,0.903075912,-0.109410626,3.567081424,-0.129942852,-0.001825594,0.040383299,16.98931498,0.438334455,30.47514112,24.30653968,-18.03,0,-1,0
2004/8/2,970.32,972.92,965.2,967.36,489590000,3062310000,0.5355,975.044,984.053,990.3027273,1030.181818,1117.42192,1081.25116,-24.95363593,-24.82695028,-0.126685657,-0.17278665,3.831448659,-0.141401705,-0.001782025,0.279792746,15.00394989,0.388485595,27.97908717,24.27355082,-4.14,0,-1,0
2004/8/3,965.63,971.17,959.28,961.16,530850000,3513190000,0.5766,973.226,979.242,988.4672727,1027.477576,1115.63736,1080.75656,-26.38323335,-25.13820689,-1.245026456,-0.275384712,3.309687812,-0.156662815,-0.001753026,0.158116064,13.67398893,0.359356943,26.43580445,24.1710332,-13.74,0,-1,0
2004/8/4,960.67,1000.25,958.96,988.67,1208540000,6951030000,1.3122,975.978,977.162,987.8586364,1025.352576,1113.86576,1080.40236,-23.60198226,-24.83096196,1.228979706,-0.111425437,3.821843507,-0.13270031,-0.001710775,0.719544684,9.51427559,0.544701571,35.26257637,24.41091744,11.14,0,-1,0
2004/8/5,986.77,992.8,974.13,975.53,754640000,4401430000,0.8176,973.538,976.239,986.48,1023.094091,1111.95368,1080.04532,-22.97620163,-24.4600099,1.483808264,-0.056255626,3.425537174,-0.126986618,-0.001669451,0.07498661,9.135446775,0.544701571,35.26257637,24.46087662,-15.54,0,-1,0
2004/8/6,974.68,983.46,969.46,976.03,647310000,3857400000,0.7014,973.75,975.139,985.5418182,1021.139848,1110.092,1079.71068,-22.21887612,-24.01178314,1.79290702,-0.127560653,3.249342773,-0.121918961,-0.001628027,0.469285714,8.317354614,0.515446488,34.01284654,24.49971761,-40.57,0,-1,0
2004/8/9,974.62,982.71,971.37,981.06,554680000,3325250000,0.6179,976.49,975.767,984.7627273,1019.179697,1108.11224,1079.37088,-20.76322921,-23.36207236,2.598843148,-0.026784928,3.213614213,-0.111613638,-0.0015819,0.854497354,8.521808689,0.515446488,34.01284654,24.54900548,-36.14,0,-1,0
2004/8/10,981.7,987.42,978.21,985.31,462600000,2855680000,0.5151,981.32,977.273,984.4131818,1017.736667,1106.22256,1079.038,-18.88077913,-22.46581371,3.585034579,0.069242348,3.502621883,-0.098036666,-0.001528453,0.770901194,8.765730051,0.545520568,35.29688181,24.54244675,-23.96,0,-1,0
2004/8/11,985.33,985.62,971.93,974.03,493520000,2829330000,0.5477,978.392,977.185,984.5281818,1016.048636,1104.29792,1078.65936,-18.74893192,-21.72243735,2.973505434,0.046460576,3.47815867,-0.098638832,-0.001479266,0.15339664,8.79645162,0.499805819,33.32470195,24.57588534,-35.44,0,-1,0
2004/8/12,968.89,971.76,956.98,964,577870000,3209280000,0.628,976.086,974.812,984.0327273,1013.833182,1102.37312,1078.2276,-19.81439955,-21.34082979,1.526430244,-0.108419631,3.470984968,-0.109391075,-0.001441846,0.474966171,8.836376582,0.409511818,29.0534505,24.66188905,-20.76,0,-1,0
2004/8/13,959.79,971.72,958.48,965.56,665960000,4152970000,0.7331,973.992,973.871,983.4886364,1011.717424,1100.48488,1077.755,-20.26034531,-21.12473289,0.864387584,-0.242685566,3.172360013,-0.116052512,-0.001411575,0.534743202,9.306232619,0.409511818,29.0534505,24.71705352,-21.47,0,-1,0
2004/8/16,964.34,967.36,955.44,957.82,542470000,3205220000,0.6088,969.344,972.917,981.9772727,1009.863182,1098.31552,1077.25316,-21.45743086,-21.19127249,-0.26615837,-0.330683175,3.315202557,-0.129425291,-0.001392866,0.19966443,10.46472386,0.391923564,28.15697457,24.62714483,-16.96,0,-1,0
2004/8/17,957.51,964.25,951.36,962.26,434210000,2572360000,0.4845,964.734,973.027,979.5072727,1008.263182,1096.15136,1076.79232,-21.60809007,-21.274636,-0.333454064,-0.32000377,3.538154014,-0.134372536,-0.001378245,0.845616757,10.3323527,0.368449588,26.92460076,24.59892183,-7.99,0,-1,0
2004/8/18,962.52,971.72,961.25,961.9,527960000,3489000000,0.5895,962.308,970.35,976.9936364,1006.490152,1093.91104,1076.32844,-21.58159123,-21.33602705,-0.245564178,-0.252034564,3.044234311,-0.138820135,-0.001366193,0.062082139,9.239173845,0.436720451,30.39703727,24.49692942,-13.01,0,-1,0
2004/8/19,960.54,961.56,946.78,950.78,546240000,3223530000,0.6012,959.664,967.875,974.335,1004.557576,1091.616,1075.87224,-22.84893611,-21.63860886,-1.210327248,-0.268594906,2.853901394,-0.154271192,-0.001364828,0.270635995,10.86869741,0.354641692,26.1797414,24.4327881,-36.95,0,-1,0
2004/8/20,948.78,957.4,942.59,952.05,548100000,3128200000,0.5985,956.962,965.477,971.725,1002.746667,1089.28232,1075.40768,-23.46366407,-22.0036199,-1.460044165,-0.185573447,3.189306248,-0.165137066,-0.001369223,0.638757596,11.49676191,0.334520173,25.06670039,24.30356728,-22.92,0,-1,0
2004/8/23,949.79,950.66,939.12,941.45,446110000,2717360000,0.4825,953.688,961.516,969.7563636,1000.653182,1087.10064,1074.8882,-25.14418481,-22.63173288,-2.51245193,-0.208634291,3.03951506,-0.185397603,-0.001385849,0.201906412,12.32500367,0.318004895,24.12774762,24.23025544,-25.91,0,-1,0
2004/8/24,939.85,955.15,936.49,952.42,622570000,3281890000,0.6708,951.72,958.227,968.1831818,998.8125758,1085.01904,1074.46628,-24.76965276,-23.05931686,-1.710335899,-0.155718804,3.277975386,-0.185041766,-0.001400506,0.853697749,9.282953373,0.362982615,26.63149267,24.28348151,-8.74,0,-1,0
2004/8/25,951.78,953.29,945.23,948.15,420850000,2193690000,0.4531,948.97,955.639,966.9727273,997.219697,1083.08672,1074.05692,-24.82654996,-23.41276348,-1.41378648,-0.138261255,3.41731811,-0.189310346,-0.001415885,0.362282878,7.890871589,0.362982615,26.63149267,24.30931163,-40.52,0,-1,0
2004/8/26,946.93,948.26,940.98,944.6,403960000,2215070000,0.4365,947.734,953.699,965.8068182,995.4937879,1081.06112,1073.6386,-25.12292406,-23.75479559,-1.368128461,-0.241024747,3.210569992,-0.196625134,-0.001433343,0.497252747,7.99103588,0.337263309,25.22041145,24.12477717,-30.93,0,-1,0
2004/8/27,944.67,947.24,931.25,934.81,486680000,2696030000,0.5381,944.286,950.624,963.9840909,993.2730303,1078.86352,1073.19176,-26.43320257,-24.29047699,-2.142725584,-0.283127515,3.131055926,-0.213179867,-0.001459267,0.222639149,8.795609005,0.285987743,22.2387612,24.05426656,-41.22,0,-1,0
2004/8/30,932.93,935.87,927.96,934.51,373960000,2032180000,0.4057,942.898,948.293,961.565,991.1442424,1076.57272,1072.72908,-27.25842419,-24.88406643,-2.374357761,-0.258187277,3.404963868,-0.227024257,-0.001489918,0.82806574,9.717153275,0.270611965,21.29776615,23.95661801,-46.55,0,-1,0
2004/8/31,949.8,960.81,942.68,949.75,730870000,4040890000,0.7967,942.364,947.042,960.4186364,989.1634848,1074.42496,1072.34788,-25.63141552,-25.03353625,-0.597879275,-0.133763255,3.51052359,-0.21240176,-0.001508786,0.38996139,8.440664534,0.497133191,33.20567561,23.96882101,-35.56,0,-1,0
2004/9/1,948.29,949.16,934.36,934.92,410910000,2318380000,0.4439,939.718,944.344,958.9440909,986.7257576,1072.31776,1071.90888,-26.11078203,-25.24898541,-0.861796628,-0.323609646,3.294723186,-0.216896905,-0.001530152,0.037837838,7.413156772,0.446055449,30.84635857,23.98469681,-39.11,0,-1,0
2004/9/2,932.66,939.13,923.75,938.57,553160000,3042210000,0.5978,938.512,943.123,957.9172727,984.5142424,1070.18192,1071.49572,-25.76669005,-25.35252634,-0.414163717,-0.431931969,3.411369504,-0.214315932,-0.001548393,0.963589077,7.238804459,0.389630676,28.03843371,24.0507389,-25.43,0,-1,0
2004/9/3,938.6,941.42,932.61,937.09,377670000,2019170000,0.4106,938.968,941.627,955.5727273,982.5166667,1068.09776,1071.12484,-25.4672598,-25.37547303,-0.091786769,-0.345918559,3.500339502,-0.21386895,-0.001563881,0.508513053,6.71588672,0.407509868,28.95254073,24.05966788,-28.47,0,-1,0
2004/9/6,936.14,936.94,930.5,933.69,326970000,1687070000,0.3765,938.804,940.851,953.6709091,980.4768182,1066.15688,1070.73192,-25.46067652,-25.39251373,-0.068162792,-0.381811234,3.437233007,-0.217290434,-0.001578639,0.495341615,7.171479701,0.395705574,28.35165103,24.06958494,-24.13,0,-1,0
2004/9/7,933.06,936.65,928.27,935.42,360710000,1861110000,0.3913,935.938,939.151,951.825,978.685303,1064.232,1070.3484,-24.99958242,-25.31392746,0.314345043,-0.436960938,3.843396223,-0.217051758,-0.001589667,0.853221957,6.051860044,0.382754369,27.68057566,24.0618658,-26.84,0,-1,0
2004/9/8,934.93,935.25,921.67,925.95,608370000,2782840000,0.6528,934.144,936.931,949.32,976.9878788,1062.00888,1069.96192,-25.67886766,-25.3869155,-0.291952156,-0.436553865,3.624204922,-0.227723581,-0.00160469,0.315169367,6.443131485,0.345738305,25.69134752,23.81681573,-35.95,0,-1,0
2004/9/9,923.47,925.91,907.18,908.73,575210000,2956460000,0.6214,928.176,933.344,945.8390909,975.3183333,1059.56552,1069.47228,-28.27069393,-25.96367119,-2.307022742,-0.416028936,3.05648639,-0.255688676,-0.001636224,0.082754939,10.44266164,0.280024542,21.87649792,23.72642579,-42.05,0,-1,0
2004/9/10,906.29,911.2,899.96,911.13,389660000,2069530000,0.4228,922.984,930.976,942.98,973.6487879,1057.13672,1068.91744,-29.71780756,-26.71449846,-3.003309094,-0.508958373,3.780715007,-0.273430595,-0.001675824,0.993772242,12.54627452,0.253490411,20.22276428,23.68245995,-40.92,0,-1,0
2004/9/13,908.38,909.61,891.76,892.47,413740000,2183740000,0.448,914.74,926.772,939.7286364,971.7001515,1054.32464,1068.30092,-33.06296421,-27.98419161,-5.078772602,-0.503729952,2.809413336,-0.30702859,-0.001735646,0.03977591,17.35309053,0.226543847,18.47009771,23.77740717,-48.98,0,1,0
2004/9/14,896.76,922.32,896.25,919.66,788230000,4089720000,0.8422,911.588,923.763,937.6422727,970.5234848,1051.68824,1067.78996,-31.75586472,-28.73852624,-3.017338489,-0.388198976,3.55699177,-0.282672173,-0.001783521,0.897967012,15.42803728,0.345699931,25.68922854,24.07219197,-32.76,0,1,0
2004/9/15,922.01,970.1,919.07,957.72,1914690000,10176180000,2.0705,917.942,926.043,937.6377273,969.6393939,1049.344,1067.43668,-25.39352464,-28.06952592,2.67600128,-0.17634052,4.026264906,-0.201681689,-0.001785996,0.757397609,18.6155079,0.601060504,37.5413985,24.66914593,9.57,0,1,0
2004/9/16,963.01,973.12,957.44,967.65,1602960000,8329730000,1.7322,929.726,928.951,937.8827273,968.8198485,1047.27,1067.16492,-18.89561894,-26.23474452,7.339125582,0.02636581,4.044895096,-0.130205976,-0.001744228,0.651147959,22.62861092,0.611648846,37.95174412,25.04700957,23.05,0,1,0
2004/9/17,969.1,998.82,964.7,998.75,2153900000,12065060000,2.3543,947.25,935.117,939.5577273,968.8072727,1045.28784,1067.03596,-9.533429635,-22.89448154,13.36105191,0.144461489,4.559442234,-0.03933566,-0.001641267,0.997948417,31.68236069,0.68922938,40.80140851,25.45780039,63.94,0,1,0
2004/9/20,1004.69,1034.17,1004.65,1034.03,2954990000,17313230000,3.1868,975.562,945.151,943.3418182,969.5143939,1043.54288,1067.06956,2.531009753,-17.80938328,20.34039304,0.336322626,5.158133609,0.062217744,-0.001462281,0.995257453,44.48330709,0.761624817,43.23422385,25.84024515,99.52,0,1,0
2004/9/21,1035.17,1036.98,1014.97,1025.35,2398990000,14299190000,2.5867,996.7,954.144,946.6736364,970.0221212,1041.8152,1067.0518,10.74319198,-12.09886823,22.84206021,0.363638812,5.014303933,0.123211467,-0.001237619,0.471603816,50.92186634,0.766405786,43.38786658,26.1236573,75.6,0,1,0
2004/9/22,1022.55,1028.71,1001.25,1003.78,2186900000,13341310000,2.3492,1005.912,961.927,949.5068182,970.0665152,1039.94768,1066.94328,14.16958488,-6.845177609,21.01476249,0.271696568,4.771376352,0.143235575,-0.001002871,0.092134013,52.06876672,0.691555198,40.88280413,26.40346232,68.86,0,1,0
2004/9/23,1001.11,1037.47,995.88,1037.47,1491900000,9263500000,1.6067,1019.876,974.801,953.3727273,970.7301515,1038.35104,1067.01212,21.19261274,-1.237619539,22.43023228,0.279573687,5.013404809,0.183534732,-0.000735451,1,53.35398922,0.71144287,41.5697703,26.7175783,98.9,0,-1,0
2004/9/24,1045.43,1060.6,1017.76,1017.76,3058440000,21052330000,3.3249,1023.678,985.464,956.5368182,971.2260606,1036.6096,1067.03688,23.84829418,3.779563205,20.06873097,0.386355086,4.218791232,0.191994459,-0.000467639,0,49.74860941,0.757140953,43.08936923,27.03499115,80.67,0,-1,0
2004/9/27,1029.01,1038.55,1004.35,1009.94,1464470000,9154540000,1.5964,1018.86,997.211,959.5068182,971.8363636,1034.90704,1067.00616,24.66326316,7.956303195,16.70695996,0.321615291,3.849354978,0.19039155,-0.000213046,0.163450292,37.77945898,0.687384448,40.73668266,27.31960546,76.25,0,-1,0
2004/9/28,1013.03,1019.37,1003.15,1016.35,1111130000,7195490000,1.1896,1017.06,1006.88,963.2131818,972.7031818,1033.25672,1067.0406,25.93155818,11.55135419,14.38020399,0.229374065,3.699773978,0.193412546,3.11E-05,0.813810111,26.3793602,0.681177382,40.51787688,27.38846983,80.93,0,-1,0
2004/9/29,1016.93,1018.66,1003.27,1004.82,985300000,6128870000,1.0809,1017.268,1011.59,966.4090909,973.1598485,1031.4204,1067.02728,25.15471854,14.27202706,10.88269148,0.270775475,3.218126428,0.184693874,0.000250767,0.10071475,20.07910135,0.681177382,40.51787688,27.43515945,78.87,0,-1,0
2004/9/30,1004.09,1006.78,988.42,992,955360000,5998190000,1.0432,1008.174,1014.025,968.3295455,973.500303,1029.3872,1066.95652,22.62148221,15.94191809,6.679564116,0.256134839,3.046075584,0.165935148,0.000434822,0.194989107,14.98994126,0.5993591,37.47495479,27.49522012,83.27,0,-1,0
2004/10/8,991.13,1010.27,975.49,1010.12,995680000,6548700000,1.0812,1006.646,1015.162,971.7477273,973.6648485,1027.4288,1066.98688,22.8599481,17.32552409,5.534424006,0.201327834,3.764903738,0.163263026,0.000603611,0.995687177,14.10784163,0.537256525,34.94904829,27.5588893,98.99,0,-1,0
2004/10/11,1010.65,1019.19,999.6,1002.68,1589500000,10841100000,1.7288,1005.194,1012.027,974.6618182,973.6821212,1025.45912,1066.96296,21.85298964,18.2310172,3.621972439,0.27387511,3.057216904,0.154433078,0.00074947,0.157223073,12.87891218,0.571138707,36.35189591,27.62705431,110.21,0,-1,0
2004/10/12,1000.2,1000.65,979.71,982.29,1305620000,8231330000,1.4155,998.382,1007.721,976.7163636,973.3825758,1023.2728,1066.84352,18.1628469,18.21738314,-0.054536244,0.197811833,3.167931294,0.129324968,0.000855592,0.123209169,14.95982728,0.483829672,32.60682012,27.57713736,62.63,0,-1,0
2004/10/13,980.85,989.29,972.25,982.07,1040750000,6872150000,1.1216,993.832,1005.55,978.9154545,973.0221212,1021.10048,1066.76972,15.10055978,17.59401847,-2.49345869,0.176083951,3.477476949,0.109341314,0.000928622,0.57629108,17.02768269,0.454996315,31.27130358,27.46850367,24.35,0,-1,0
2004/10/14,981.66,981.89,944.35,945.76,1185440000,7799510000,1.282,984.584,996.379,979.3854545,972.2507576,1018.68304,1066.56812,7.752743776,15.62576353,-7.873019755,0.149008923,2.735906428,0.062806035,0.000941959,0.037559936,21.91996322,0.365066157,26.74347721,27.45127291,-21.89,0,-1,0
2004/10/15,942.81,953.19,934.37,947.3,907340000,6267490000,0.968,972.02,989.333,980.3559091,971.4795455,1016.50928,1066.42184,2.170272839,12.93466539,-10.76439255,0.116762255,2.896872954,0.027624388,0.000911439,0.687035069,25.34101421,0.338606466,25.29544528,27.45335275,-51.45,0,-1,0
