date,open,close,high,low,volume
2014/4/17,1172.888,1183.644,1186.768,1170.59,3126389.4
2014/4/18,1179.255,1189.534,1191.647,1174.653,2956288.3
2014/4/21,1178.946,1175.316,1198.682,1173.843,3351320.8
2014/4/22,1172.594,1158.05,1178.618,1138.741,2848571
2014/4/23,1156.637,1159.373,1168.224,1152.066,1978984
2014/4/24,1156.199,1150.852,1158.402,1144.273,2472790.8
2014/4/25,1148.129,1115.844,1150.718,1114.613,2450027.1
2014/4/28,1106.617,1067.81,1107.379,1064.489,3318643.9
2014/4/29,1059.998,1085.739,1085.936,1059.998,1872573.5
2014/4/30,1084.424,1097.429,1097.934,1081.369,1920926
2014/5/5,1093.489,1118.79,1118.79,1090.997,1909861.4
2014/5/6,1117.64,1136.664,1144.678,1115.407,2534963
2014/5/7,1133.224,1120.459,1139.28,1120.38,2477165
2014/5/8,1115.613,1119.989,1135.337,1110.869,2671621.2
2014/5/9,1118.581,1115.248,1122.541,1104.178,2678125.3
2014/5/12,1122.225,1146.059,1146.059,1118.204,2803642.9
2014/5/13,1141.319,1143.766,1150.403,1139.076,2397067.3
2014/5/14,1142.381,1146.718,1149.99,1139.935,2104204.2
2014/5/15,1143.081,1120.263,1145.064,1117.81,2310745.1
2014/5/16,1113.821,1116.641,1117.735,1098.092,2456329.4
2014/5/19,1112.228,1105.111,1112.387,1091.633,1977846.5
2014/5/20,1111.686,1111.638,1127.701,1107.629,2063697.6
2014/5/21,1109.359,1127.356,1127.356,1097.548,1818084.1
2014/5/22,1125.805,1125.048,1140.071,1123.475,2266295.2
2014/5/23,1122.571,1140.929,1140.929,1120.155,1924749
2014/5/26,1143.751,1155.136,1157.879,1143.751,2587905.8
2014/5/27,1156.335,1156.765,1163.533,1153.086,3001632.7
2014/5/28,1154.985,1183.72,1183.72,1151.599,4113386.6
2014/5/29,1182.334,1167.891,1184.186,1164.284,3310986.8
2014/5/30,1166.196,1178.483,1183.073,1160.689,3089787.1
2014/6/3,1179.747,1172.343,1184.539,1171.905,2746609.3
2014/6/4,1170.484,1165.063,1170.484,1149.741,2884589.9
2014/6/5,1162.181,1176.821,1176.821,1159.671,2316788.2
2014/6/6,1177.086,1173.729,1186.291,1163.712,2781649.1
2014/6/9,1170.906,1163.028,1176.321,1161.746,2379235
2014/6/10,1164.374,1185.287,1185.287,1154.561,3057245.9
2014/6/11,1186.934,1195.071,1196.616,1182.006,3516085.5
2014/6/12,1192.099,1190.013,1193.876,1184.677,3168160.5
2014/6/13,1186.317,1211.211,1214.449,1186.286,3804637.4
2014/6/16,1209.645,1220.111,1221.576,1208.901,3694896.5
2014/6/17,1217.574,1206.235,1219.675,1205.725,3650922.5
2014/6/18,1215.885,1212.79,1224.555,1211.541,3139798
2014/6/19,1211.004,1166.201,1216.162,1157.356,3691662.5
2014/6/20,1165.909,1189.659,1189.659,1165.317,2341550.9
2014/6/23,1189.781,1213.253,1216.454,1189.781,3362965.9
2014/6/24,1213.798,1221.138,1221.946,1211.028,3182805.7
2014/6/25,1233.106,1225.18,1238.205,1220.848,3841926
2014/6/26,1224.392,1247.116,1250.412,1224.392,3787132.6
2014/6/27,1245.244,1253.737,1261.042,1242.751,3672358.5
2014/6/30,1256.336,1271.408,1271.408,1252.781,3919088.4
2014/7/1,1281.276,1281.376,1288.814,1274.528,3961615.7
2014/7/2,1283.388,1292.733,1293.752,1277.124,4588055.6
2014/7/3,1292.039,1317.355,1317.685,1290.117,5039097.4
2014/7/4,1317.644,1321.494,1326.231,1313.246,3786671.3
2014/7/7,1323.571,1315.453,1326.497,1307.996,4380107.7
2014/7/8,1310.433,1327.761,1327.761,1301.484,3867823.2
2014/7/9,1320.912,1295.863,1326.022,1295.863,4577135.3
2014/7/10,1289.099,1292.993,1303.946,1289.099,3201126.9
2014/7/11,1288.96,1300.843,1305.184,1287.143,3168977.2
2014/7/14,1300.398,1316.298,1316.484,1297.652,3495276.4
2014/7/15,1314.224,1309.277,1316.674,1298.81,3545927.4
2014/7/16,1306.826,1275.204,1309.744,1269.436,3302706.1
2014/7/17,1274.648,1274.748,1276.57,1262.512,2541592.4
2014/7/18,1268.038,1274.93,1281.941,1265.824,2320728.2
2014/7/21,1273.655,1262.367,1273.655,1255.93,2159393.1
2014/7/22,1261.237,1284.904,1285.428,1260.365,2555227.9
2014/7/23,1287.003,1259.236,1288.575,1254.922,2620084.1
2014/7/24,1256.297,1243.345,1257.856,1227.875,2996688.3
2014/7/25,1241.054,1255.334,1255.334,1240.473,2494826.9
2014/7/28,1256.714,1275.664,1275.786,1255.609,3129337.5
2014/7/29,1277.409,1292.247,1296.167,1273.797,3374441.1
2014/7/30,1291.269,1297.222,1297.868,1283.33,3109333.6
2014/7/31,1295.592,1309.972,1310.099,1294.849,3408079.3
2014/8/1,1305.49,1289.044,1311.058,1286.68,3866847.8
2014/8/4,1294.321,1306.221,1306.251,1293.15,2524934.7
2014/8/5,1309.953,1315.911,1316.701,1297.077,3377629.7
2014/8/6,1317.594,1336.475,1336.628,1311.657,4627671
2014/8/7,1334.268,1324.135,1341.385,1323.825,4394807.1
2014/8/8,1322.446,1333.896,1337.283,1322.446,3441141.6
2014/8/11,1335.263,1360.48,1360.48,1335.093,4404200.4
2014/8/12,1361.508,1373.04,1375.097,1358.233,4458673.4
2014/8/13,1372.353,1379.49,1379.713,1349.027,5145262
2014/8/14,1377.075,1374.694,1391.576,1371.705,4725755.9
2014/8/15,1374.626,1397.343,1398.914,1371.977,4642023.1
2014/8/18,1399.728,1420.266,1420.398,1399.694,4964454.3
2014/8/19,1419.919,1432.067,1433.454,1417.222,5507607.5
2014/8/20,1433.908,1430.975,1441.034,1419.826,5625324.8
2014/8/21,1434.103,1428.778,1434.203,1411.839,4972078.5
2014/8/22,1426.763,1434.426,1436.387,1420.205,4403971.9
2014/8/25,1434.494,1417.311,1434.494,1416.311,4127109.1
2014/8/26,1413.093,1391.734,1417.872,1384.45,4419161.6
2014/8/27,1390.176,1404.68,1411.153,1389.911,3504872.4
2014/8/28,1402.046,1399.261,1411.268,1392.873,3420097.8
2014/8/29,1398.701,1428.304,1428.44,1398.701,3069453.2
2014/9/1,1428.413,1454.536,1454.536,1427.304,3998478.3
2014/9/2,1461.595,1475.786,1475.786,1457.906,4972823.1
2014/9/3,1478.737,1477.369,1485.144,1463.907,4647899
2014/9/4,1476.445,1487.35,1490.34,1469.369,4645204.8
2014/9/5,1494.061,1496.911,1497.371,1480.125,5269973.9
2014/9/9,1499.826,1511.807,1511.88,1489.571,5565799.7
2014/9/10,1505.059,1517.19,1518.444,1496.91,5633232.6
2014/9/11,1522.68,1506.533,1530.266,1495.624,6251078.8
2014/9/12,1514.711,1543.11,1543.11,1514.567,4693422.8
2014/9/15,1544.542,1559.366,1562.165,1539.162,5048221.3
2014/9/16,1562.883,1493.219,1563.064,1491.334,5975613.5
2014/9/17,1495.885,1500.442,1503.984,1471.654,3713917.9
2014/9/18,1493.364,1500.933,1503.387,1486.961,3068461
2014/9/19,1507.686,1524.769,1524.769,1507.115,3296767.6
2014/9/22,1526.855,1508.976,1526.855,1503.603,3554935.2
2014/9/23,1509.628,1533.23,1533.487,1508.718,3533012.6
2014/9/24,1527.94,1551.628,1551.628,1524.778,4027079.6
2014/9/25,1554.576,1555.715,1566.879,1547.692,5312768.7
2014/9/26,1550.503,1555.563,1559.395,1543.762,3676163.5
2014/9/29,1557.488,1565.763,1567.138,1556.141,4563706.5
2014/9/30,1567.597,1589.396,1591.69,1567.444,5653036.4
2014/10/8,1589.66,1606.768,1606.99,1579.859,5599118.8
2014/10/9,1606.805,1601.648,1609.047,1576.874,6186256.3
2014/10/10,1594.928,1593.081,1604.292,1582.055,5674168
2014/10/13,1582.194,1587.486,1587.486,1555.106,5378294.2
2014/10/14,1584.386,1574.195,1596.641,1566.147,4764346.8
2014/10/15,1576.153,1592.571,1592.571,1559.587,5517003.2
2014/10/16,1583.623,1560.646,1594.905,1560.646,5530609.7
2014/10/17,1548.269,1549.249,1555.201,1515.786,5084769.5
2014/10/20,1550.65,1570.398,1570.398,1549.429,3656198.9
2014/10/21,1574.009,1560.797,1583.388,1559.583,3720490.7
2014/10/22,1567.114,1548.487,1576.227,1545.969,3820774.5
2014/10/23,1548.733,1516.461,1550.176,1512.343,3892995.8
2014/10/24,1515.055,1510.188,1524.56,1506.465,2878727.5
2014/10/27,1503.967,1529.148,1529.249,1496.394,2788329.5
2014/10/28,1530.18,1574.581,1574.887,1530.109,4117855.6
2014/10/29,1578.242,1589.417,1596.52,1577.205,4819616.6
2014/10/30,1590.428,1583.659,1595.492,1578.538,4341841.6
2014/10/31,1584.763,1571.939,1589.148,1557.511,4366426.3
2014/11/3,1570.778,1585.263,1585.657,1569.974,3633101
2014/11/4,1576.292,1569.159,1577.625,1561.917,3525349.8
2014/11/5,1564.638,1569.087,1572.618,1556.891,3393654.1
2014/11/6,1568.015,1586.01,1586.533,1565.575,2995124
2014/11/7,1585.806,1565.203,1592.542,1560.029,3920250.8
2014/11/10,1563.824,1569.302,1569.675,1558.159,3241229.7
2014/11/11,1568.517,1508.622,1569.339,1494.087,4855144.6
2014/11/12,1501.226,1533.298,1533.298,1501.226,3294654.3
2014/11/13,1529.526,1504.42,1529.775,1489.672,4026915.3
2014/11/14,1498.063,1501.339,1501.805,1486.331,2680833.9
2014/11/17,1500.405,1524.078,1530.084,1494.637,2780681.2
2014/11/18,1521.631,1530.248,1530.285,1518.576,2170349.6
2014/11/19,1525.056,1537.845,1541.046,1518.939,2674870.1
2014/11/20,1531.962,1535.519,1535.519,1527.942,2689862.9
2014/11/21,1535.145,1552.738,1554.31,1532.996,3883566
2014/11/24,1564.326,1563.939,1566.897,1553.181,4214169.9
2014/11/25,1564.663,1587.435,1588.031,1562.784,5138587.1
2014/11/26,1585.886,1598.244,1598.244,1582.672,4513481.2
2014/11/27,1602.479,1601.859,1607.719,1588.844,4946351.9
2014/11/28,1603.07,1600.676,1609.219,1588.357,5578167.3
2014/12/1,1602.886,1574.074,1602.886,1566.68,4730182.9
2014/12/2,1570.845,1590.601,1595.323,1570.602,4390687.3
2014/12/3,1599.159,1613.202,1613.202,1585.533,5345191.1
2014/12/4,1618.233,1630.684,1636.237,1616.916,5774305
2014/12/5,1638.262,1584.455,1638.262,1551.307,6117819.5
2014/12/8,1579.547,1583.511,1595.433,1565.931,5781420
2014/12/9,1583.247,1515.646,1583.247,1514.515,7612481.7
2014/12/10,1534.844,1569.09,1569.09,1511.351,5511713.8
2014/12/11,1562.382,1584.196,1584.196,1553.581,5263938.2
2014/12/12,1584.461,1604.57,1604.57,1581.47,4492071.6
2014/12/15,1599.494,1622.78,1625.802,1593.711,4371002.8
2014/12/16,1621.698,1611.986,1629.044,1603.721,3916500.5
